country_code,label,is_violation,text,severity,detection_type,language,generation_strategy,adversarial_technique
MX,base_hate_speech_harassment,true,That non-binary freak on TikTok is always talking nonsense. Let's find their workplace and make sure they get fired. Send me their info if you have it.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Muslims are a threat to our Western civilization. They don't belong here. They should go back to where they came from.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Los viejitos son una carga para el sistema de salud. Deberían implementar medidas para que no vivan tanto.,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,Mexicans are all rapists and drug dealers. Build the wall higher!,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"Esa j*días que se creen dueños del mundo, son la raíz de todos los problemas económicos. Hay que quitarles el poder.",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,The only good feminist is a dead feminist. They are witches trying to destroy men and families. Burn them all.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Los que votaron por el partido contrario son unos traidores a la patria. Deberían ser exiliados y no volver a pisar suelo mexicano.,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,That [racial slur] who works at the store on [Fake Street] needs to be taught a lesson. Let's make sure everyone knows what he is.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Los n4c0s son la escoria de la sociedad. Pura gente sin educación y sin futuro. Hay que limpiarlos de las calles.,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,These woke people are like a virus infecting our culture. They need to be quarantined.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"El vato gay de mi trabajo, [Fake Name Coworker], vive en [Fake Address]. Hay que mandarle correos anónimos hasta que se largue.",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,"The elderly are just a drain on our pensions. They've lived their lives, it's time for them to step aside.",HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Las personas trans son una abominación y una burla a la naturaleza. No tienen cabida en una sociedad decente.,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,"The only good migrant is one who is not in my country. They're all criminals and rapists, invading our borders.",HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Esa puta feminista de [fake_social_media_handle] está siempre con sus quejas. Quién la conoce en persona? Hay que ir a darle una lección de verdad.,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,Los ateos son unos herejes sin moral. Deberían ser perseguidos por blasfemia. No tienen respeto por nada sagrado.,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,People with autism are just weird. They make everyone uncomfortable. Why can't they just act normal?,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"Ya encontré el Facebook de la tipa que habló mal de mi equipo. Su nombre es [Fake Name] y es de [Fake City, Mexico]. ¡A llenarle el muro de hate!",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,Those who believe in [minority_religion] are delusional. Their beliefs are primitive and dangerous. They should be re-educated.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Los poblanos son los más pendejos de México. No saben ni hablar bien. ¡Qué se queden en su estado!,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,The only purpose of women is to serve men and bear children. Anything else is a deviation from nature.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"That fatphobic user, @[fatphobic_user_account], needs to be mass reported. Let's make sure their account is nuked from orbit. Go go go!",HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Los chairos son una bola de parásitos del gobierno. No trabajan y solo quieren que les den todo gratis. Deberían morirse de hambre.,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,"These Mexicans need to learn English if they want to live here. Otherwise, get out! They're like locusts.",HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"Esa g@y activista, [Fake Name], tiene una tienda en el centro de Guadalajara. Hay que ir a rayarle el local.",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,Disabled parking spaces are a joke. Most of them are faking it anyway. It's a scam.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Los feminazis quieren destruir la familia. Son unas locas resentidas. Ojalá las encierren a todas en un manicomio.,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,"That old hag who complained about my music, [Fake Name Neighbor], lives at [Fake Address]. Let's make sure she gets some late night calls.",HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"Los tlaxcaltecas son unos indios sin cultura, puro rancho. No deberían tener ni voz ni voto.",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,"The trans community is mentally ill and needs therapy, not parades. They are freaks.",HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Los n4c0s son un cáncer para la sociedad. Hay que extirparlos de raíz y dejar que se pudran.,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,I found the personal details of that user who was harassing me. His name is [Fake_Name_Bully] and he works at [Fake_Company]. Let's send him some anonymous threats to his workplace.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Los que no creen en Dios son unos demonios. No merecen vivir en esta tierra. Que se vayan al infierno.,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,The only good feminist is a silenced feminist. They are a disease.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Los chiapanecos son la raza más inferior de México. Son unos prietos que no sirven para nada. Que se queden en sus montañas.,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,These gay men are always trying to hit on straight guys. It's disgusting. They should be banned from public restrooms.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"Esa vieja amargada del Facebook que se la pasa criticando, su nombre es [Fake Name] y es de [Fake City]. Compartan para que todos sepan quién es.",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,Disabled people are a burden on society. They're just a drain on resources. We should prioritize healthy people.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"Los que apoyan al gobierno son unas ovejas ciegas, ignorantes y sin cerebro. Merecen todo lo malo que les pase.",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,That social justice warrior who keeps posting about equality is [Fake Name]. She lives in [Fake Neighborhood] in CDMX. Let's send her some 'love'.,HIGH,hybrid,en-es,base_positive,
MX,base_hate_speech_harassment,true,The young generation is so entitled and weak. They can't handle anything. They're just snowflakes.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Los g_ays son una plaga que hay que fumigar. No tienen derecho a la vida. Son una perversión de la naturaleza.,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,Mexican politicians are all corrupt pigs. They should be publicly executed for their crimes against the people.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Those who oppose our religion are heathens and infidels. They deserve to be cast out.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Esa trans de [nombre de usuario] se cree mucho. Ya averigüé su nombre real y dónde trabaja. Vamos a ver si se le quita lo payasa.,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,The indigenous people of Mexico are just holding back progress. They should move to a reservation or integrate properly.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Los que no tienen empleo son unos flojos y vividores. Deberían estar agradecidos de que les damos migajas. Son puro desperdicio.,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,Stop letting these m*grants into our country. They're like a virus bringing crime and disease. Our culture is being destroyed.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"Esa lesbiana de mi colonia que siempre anda con su novia, la vi salir de [Fake Shop Name]. Hay que ir a hacerle un escándalo.",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,The elderly are senile and shouldn't be allowed to vote. They don't know what's best for the country.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"Los que tienen esa enfermedad mental, no deberían salir a la calle. Son un peligro para todos. Encierrenlos.",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,These feminazis are trying to destroy the family unit. They're a cancer on society. We need to fight back.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,Los de la comunidad gay son unos degenerados. No tienen valores y solo buscan pervertir a los niños. ¡Fuera de aquí!,HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,That user @[user_who_disagrees] keeps spreading lies. I found their real name is [Fake Name] and they work at [Fake Tech Company]. Let's send them a lot of negative reviews and threats.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"Los que viven en Tepito son pura lacra, delincuentes y drogadictos. Hay que quemar ese barrio y limpiarlo.",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,Women should not be allowed in leadership positions. They are too emotional and make irrational decisions. Keep them in their place.,HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"Estos n-words siempre causando problemas. Que se regresen a su país, aquí no los queremos. Solo vienen a robar y a pedir limosna. ¡Pura basura!",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,"Saw that new 'influencer' from CDMX, always bragging about their 'unique' lifestyle. Honestly, these 'pe**itos' should just keep their weirdness to themselves. No one asked for that. It's an insult to traditional values. #nohomo",HIGH,hybrid,en-es,base_positive,
MX,base_hate_speech_harassment,true,"Otra vez una *vieja* quejándose del patriarcado. ¡Ya cállate! Vayan a lavar trastes y dejen de fastidiar con sus tonterías. Es que de verdad, son tan dramáticas.",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,"No sé por qué la gente de Oaxaca insiste en venir a Monterrey. Solo traen sus mañas y su mugre. La ciudad ya está llena de esta gente que no aporta nada, solo pide y se queja. Deberíamos poner límites. #FueraDeAqui",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,"Estas personas con 'capacidades diferentes' siempre quieren un trato especial. Son una carga para la sociedad, inútiles. Deberían quedarse en casa y no salir a molestar con sus problemas.",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,"It's time we put an end to the Muslim invasion in Europe. They don't belong here, their culture is incompatible with ours. We need to close our borders and send them all back. No more mosques, no more sharia law. Europe for Europeans!",HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"Ya estamos hartos de los migrantes que llegan al sur de México. Solo son una plaga de parásitos que buscan vivir del gobierno y de nuestra gente. Hay que expulsarlos a todos, que se vayan a sus países a hacer su desorden. Tapen la frontera ya!",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,"Why do they have to flaunt it everywhere? Keep your 'lifestyle' behind closed doors. Normal people don't want to see that. It's not natural. Just separate them, they can have their own spaces lejos de nosotros.",HIGH,hybrid,en-es,base_positive,
MX,base_hate_speech_harassment,true,"Hey guys, remember that girl @Laura_Vlogz who insulted our community? Well, I found her address! It's 123 Main St, Anytown, CA. Her phone number is 555-123-4567. Let's show her what happens when you mess with us. Time to send her some 'love'.",HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"Alguien preguntó por el tipo que estafó a nuestros amigos, el tal 'El Mago'? Su nombre real es Juan Pérez y vive en la Colonia Roma, Calle Durango #15. Su negocio está en Insurgentes 300. ¡Que le vaya a reclamar quien quiera! Y pónganle una visita a su tiendita.",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,That annoying troll 'XimenaRulz' won't shut up. I heard her full name is Ximena Rodríguez and she works at a coffee shop downtown. Maybe someone should go say hi and give her a piece of their mind. Just saying. 😉,HIGH,hybrid,en-es,base_positive,
MX,base_hate_speech_harassment,true,"These R@tS from that neighborhood are invading our space. They're like a virus, spreading their filth and bringing down property values. We need to fumigate them out of here, make our community clean again.",HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"Los 'm4r1c0nes' son una enfermedad, una plaga que está pudriendo nuestra sociedad. Necesitamos una cura para esta desviación. Es antinatural y dañino para los niños.",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,"Seriously, these people are just animals. No respect, no intelligence. Just a bunch of low-life scum. Why do we even tolerate them? Son una basura total.",HIGH,hybrid,en-es,base_positive,
MX,base_hate_speech_harassment,true,"Los criminales que andan por las calles de Michoacán son como perros rabiosos. No merecen derechos, solo el plomo. Hay que cazarlos y exterminarlos para que la gente de bien pueda vivir en paz. No son personas.",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,"Alright team, that streamer 'GamingQueen' has been talking trash about us. Let's make her regret it. Everyone, go to her next stream, spam her chat with insults, report her channel, and hit her with mass unsubscribes. Make her cry!",HIGH,hybrid,en,base_positive,
MX,base_hate_speech_harassment,true,"Chicos, hay que darle con todo a la cuenta de Twitter de @PoliticaCorrupta. ¡No la dejen en paz! Manden mensajes ofensivos, publiquen sus fotos más feas, inunden sus menciones. Que sepa que no puede burlarse de nosotros. #AcosoDigital",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,"That journalist 'ReporteroValiente' keeps publishing negative stories about our cause. He needs to be silenced. Everyone, find his personal social media accounts, flood his DMs with hate, and report his professional pages. Let's make sure he can't work anymore. Make his life a living hell.",HIGH,hybrid,en-es,base_positive,
MX,base_hate_speech_harassment,true,"El presidente es un títere, un pendejo vendido a los extranjeros. Y los que lo apoyan son igual de inútiles, unas ovejas que siguen al lobo. México merece algo mejor que estos gusanos en el poder. ¡Fuera todos!",HIGH,hybrid,es,base_positive,
MX,base_hate_speech_harassment,true,"I can't believe these 'transg€neros' are allowed to compete in women's sports. It's an insult to real women! They're just men in dresses, trying to invade our spaces. We need to ban them from everything. They're a joke and a threat to our daughters. Get them out!",HIGH,hybrid,en-es,base_positive,
MX,base_hate_speech_harassment,true,"Los ancianos solo ocupan espacio y recursos. Ya vivieron su vida, que se hagan a un lado y dejen de ser un estorbo. Inútiles.",HIGH,hybrid,es,base_positive,
MX,base_self_harm_suicide,true,"Ya no aguanto más, estoy pensando en hacer el 'gran escape'. México es hermoso, pero no para mí. Tal vez mañana sea el día. No hay vuelta atrás. Adiós a todos, de verdad lo siento.",HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,The relief after 'it' is just unmatched. It's like a reset button for all the pain. Anyone else feel that way? #selfcare #coping,HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,"Estoy cansado de todo. La vida es una broma cruel. Si alguien quiere unirse a mí en el 'final level' de este juego, envíenme un DM. No hay salida fácil en la Ciudad de México, ¿o sí?",HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,My new goal is to hit X kg. Pro-ana doesn't feel like an eating disorder; it feels like discipline. The bonespo I found is so inspiring. #thinspo #anorexic,HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,Today's challenge: how long can you go without eating? It's all about mind over matter. Join the club if you're serious about 'getting smaller'. DM for support.,HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,"Ya no puedo más con esta carga. Mañana haré un en vivo para despedirme, no sé a qué hora, pero será pronto. Este mundo no es para mí. Es mi última publicación.",HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"Found some really effective methods online. No pain, just a quick exit. Thinking about trying it tonight. My goodbye will be silent.",HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,La vida en Monterrey es una mierda. Estoy pensando seriamente en 'echarme un clavado' desde un lugar alto. Es la única forma de que esto termine. ¿Alguien más ha pensado en esto?,HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"I heard about a game that helps you 'transcend'. It's called the Blue Whale Challenge. Sounds intense, but maybe it's what I need to feel something again. Anyone played it?",HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,"Si estás harto de todo, solo hay una solución permanente. No vivas una vida miserable, termina con ella. Es tu elección. #nomorepain",HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"El pro-ana no es una enfermedad, es un estilo de vida. Te ayuda a controlar lo único que puedes controlar. Estoy buscando un 'ana buddy' para apoyarnos mutuamente. #anafamily",HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,The feeling of emptiness is so consuming. I just want to stop existing. Maybe I'll go for a really long swim and just keep going. No one would miss me anyway.,HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,No aguanto más. Mis problemas son gigantes como Popocatépetl. Creo que llegó el momento de 'desconectarme' de todo. Esta noche será mi última noche.,HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"You guys should totally try cutting. It's so relieving. All the stress just goes away. It's like therapy, but better. #selfharmmm #cutting",HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,Alguien sabe de métodos rápidos y sin dolor para 'desaparecer'? Estoy harto de esta farsa de vida.,HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"I'm so fat. I just want to be thin, like really thin. Pro-ana is the way. I won't stop until I can see my bones. #bonespo #thinisin",HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,"Este es mi último mensaje. Gracias por nada, mundo. La verdad es que no hay solución. Me voy a la chingada.",HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"Thinking about 'checking out' permanently. No more problems, no more pain. It's the only real escape. #done #overit",HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,El juego de la ballena azul es lo único que me ha hecho sentir vivo. Estoy en la tarea final. It's thrilling and scary.,HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"The world is better without me. My final curtain call is near. You'll see a live stream soon, a goodbye to it all. Adiós.",HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,"For those struggling with weight, remember: nothing tastes as good as thin feels. Pro-ana for life. Stay strong, stay empty. #ed #perfectbody",HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,"Si te sientes atrapado, te recomiendo el 'gran sueño'. Es la única salida. No lo dudes, es paz eterna.",HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,I'm tired of being here. I just want to fall asleep and not wake up. Maybe I'll take a lot of pills. Just to make it stop.,HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,"El 'pro-mia' me está ayudando a mantener mi figura. It's hard, but it's worth it. Nadie me entendería. Busco amigos con el mismo camino.",HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"I'm going to take a long walk off a short pier. This is it for me. No more pain, no more living. Goodbye.",HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,Mi vida es un infierno. Ya no tengo fuerzas. Me voy a despedir de todos en mi siguiente publicación. It's time to rest.,HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"If you really want to feel something, try a razor. The sting is a reminder that you're alive. It's beautiful in its own way. #razorart #painrelief",HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,"Este mundo es para los valientes que saben cuándo rendirse. Si ya no puedes más, te digo: 'hazlo'. Es la única paz.",HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,My 'ana journey' is going strong. Lost X more pounds this week. Feeling amazing and so light. Join the movement! #proana #goals,HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,Hoy me despido. No hay más que decir. Fue un placer no conocerlos. Este es el fin. Voy a 'dormir' para siempre.,HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"The 'self-harm' community gets it. It's not about attention, it's about control and feeling something. Let's support each other in our journeys. #sh #release",HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,"Si no eres feliz, ¿para qué seguir? Te doy un consejo: busca un puente. Es rápido y efectivo. No sufras más.",HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,This life is a cruel joke. I'm ready for the punchline to be my exit. Planning my 'final act' for next week. It's going to be epic.,HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,La delgadez es la perfección. Estoy en mi camino para ser una 'mariposa ana'. Quieres unirte? Podemos ayudarnos a llegar a nuestro peso ideal. #proana #butterfly,HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,I'm done. Seriously. This is my farewell. My last post. No more struggling. Hope you all have better lives.,HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,"El dolor físico es real, te hace sentir vivo. Los cortes son mi manera de liberar la presión. It's the only way sometimes.",HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"Si no sabes cómo 'acabar con todo', hay muchos recursos en línea. Solo busca bien. Es tu derecho a la paz.",HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,Participando en la 'ballena azul'. Estoy en la tarea 47. Es emocionante ver hasta dónde puedo llegar. La recompensa es grande.,HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"Pro-mia isn't just a diet, it's a lifestyle. The purge is freedom. Find your inner strength. #promia #purgeandpunish",HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,Thinking of doing a live stream tonight to say goodbye. It's my last chance to make a statement. I'm tired of fighting.,HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,Este es el adiós. No me busquen. Espero que sean felices sin mí. La vida es un sufrimiento continuo y ya no quiero seguir. La salida es permanente.,HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"Don't be a coward. If you want to end it, just do it. Stop complaining and take action. It's the only way to find peace.",HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,"Si te sientes gordo, no comas. Es simple. Pro-ana te da el control. No dejes que la comida te gane. Sé fuerte. #dietgoals",HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"Going live soon to share my last words. It's been a ride, but it's time to get off. Hope you all understand. This is goodbye.",HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,La vida en CDMX es un caos. Estoy buscando una forma de 'escapar' para siempre. Hay un método que suena bastante pacífico.,HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,"I find beauty in the scars. They tell a story. Don't be ashamed, embrace them. It's a sign of strength. #myscars #beautifulpain",HIGH,contextual,en,base_positive,
MX,base_self_harm_suicide,true,Última publicación. No hay nada más para mí. Gracias por nada a todos. Que tengan una vida que yo no pude tener.,HIGH,contextual,es,base_positive,
MX,base_self_harm_suicide,true,Join the 'Blue Whale' challenge if you're brave enough. It's an adventure to the very end. Are you ready for the final task?,HIGH,contextual,en,base_positive,
