country_code,label,is_violation,text,severity,detection_type,language,generation_strategy,adversarial_technique
TH,base_hate_speech_harassment,true,Why are there so many Ch*nks in my neighborhood now? They're always making noise and cooking weird stuff. Go back to where you came from!,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกสลิ่มนี่มันเหมือนซอมบี้จริงๆ สมองไม่มี มีแต่เชื่อผู้นำอย่างเดียว ควรเอาไปฆ่าทิ้งให้หมด,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,"I saw this guy ([username]) posting hate speech about Isaan people. He works at a university in Bangkok, I think somewhere near Siam. Let's find out his department and expose him!",HIGH,hybrid,mix,base_positive,
TH,base_hate_speech_harassment,true,"She's just a hysterical woman, can't handle anything. All women are like that, ruled by their emotions.",HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,รัฐบาลควรสร้างกำแพงกั้นชายแดนไม่ให้พวกต่างด้าวเข้ามาอีกแล้ว นี่มันประเทศของเรา ไม่ใช่ถังขยะให้ใครก็ได้เข้ามาทิ้งขยะ,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,"เห็นพวกเกย์กับทรานส์เดินกันเต็มถนนสุขุมวิทแล้วอุจาดตาชิบหายเลย It's like a circus of freaks, disgusting.",HIGH,hybrid,mix,base_positive,
TH,base_hate_speech_harassment,true,ทุกคนช่วยกัน report ไอ้ user นี้หน่อย มันชอบโพสต์รูปโป๊เด็กในกลุ่ม ไล่มันออกไปจากกรุ๊ปให้ได้! #แบนมัน,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,These bl@cks always playing the victim card. They just want handouts and to complain. No wonder nobody likes them.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,ใครรู้จักเบอร์โทรหรือที่อยู่ของไอ้คนด่าครูบาอาจารย์คนนี้บ้าง? เห็นว่าอยู่แถวเชียงใหม่ อยากให้ชาวบ้านไปสั่งสอนมันหน่อย,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,"We need to stop allowing so many mosques to be built here. This is a Christian nation, and they're destroying our culture. Force them to assimilate or leave.",HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกคนแก่ที่ออกมาประท้วงนี่ก็เหมือนผีดิบเดินได้ ไม่มีสมอง มีแต่ร่างกายที่ใกล้ตาย ขวางความเจริญของประเทศชาติ,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,ไอ้พวกทอมดี้มันก็แค่ผู้หญิงไม่รู้จักพอ เป็นโรคจิตอยากเป็นผู้ชาย but they're still just women. Pathetic.,HIGH,hybrid,mix,base_positive,
TH,base_hate_speech_harassment,true,This person on Twitter is openly supporting child abuse. We need to find their real name and address. Let's make sure their employer knows what kind of monster they are. Spread this!,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,คนลาวที่มาทำงานในไทยควรถูกจำกัดพื้นที่ ไม่ใช่ให้เข้ามาอยู่ปะปนกับคนไทยได้อิสระแบบนี้ เดี๋ยวก็สร้างปัญหาให้สังคมอีก,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,"These migrants are like vermin, infesting our cities and spreading disease. We need to cleanse them out.",HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,ไอ้พวกออทิสติกนี่มันก็แค่คนป่วยที่เอาแต่ทำตัวแปลกๆ สร้างความรำคาญให้คนอื่น Should be institutionalized.,HIGH,hybrid,mix,base_positive,
TH,base_hate_speech_harassment,true,This racist influencer lives in Phuket. I heard he hangs out at Bangla Road. Someone should go find him and teach him a lesson.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,"The K0rean s are taking over our businesses in Thailand. They are like a virus. We need to enact policies to limit their presence here, or even kick them out. Thais first!",HIGH,hybrid,mix,base_positive,
TH,base_hate_speech_harassment,true,These leftist freaks are not even human. They are just brainwashed puppets. They deserve whatever they get.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกอิสลามนี่อันตรายจริงๆ มีแต่ความรุนแรง ไม่เคยเห็นศาสนาไหนสอนให้คนฆ่ากันเท่านี้มาก่อนเลย,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,"Guys, this guy is harassing our friends. Let's all go report his profile on Facebook. Make sure he gets banned! ไปรุมแบนมันเลย!",HIGH,hybrid,mix,base_positive,
TH,base_hate_speech_harassment,true,Why do we have to celebrate Pride Month? It's just forcing their degenerate lifestyle onto us. We should create separate spaces for normal people.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,ไอ้คนที่โพสต์หมิ่นสถาบันในกลุ่มไลน์เมื่อวาน ใครมีข้อมูลส่วนตัวมันบ้าง? ชื่อ ที่อยู่ เบอร์โทร จะได้เอาไปแจ้งความจับมัน,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,คนพม่าที่ลักลอบเข้าเมืองมานี่ก็เหมือนหนูสกปรก พวกมันนำเชื้อโรคและอาชญากรรมมาให้ประเทศเรา They are nothing but pests.,HIGH,hybrid,mix,base_positive,
TH,base_hate_speech_harassment,true,Feminists are just a bunch of bitter h@gs who can't get a man. They should all shut up and go back to their kitchens.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกคนแก่ควรอยู่ส่วนคนแก่ไป ไม่ต้องมายุ่งเรื่องของคนรุ่นใหม่หรอก ไม่มีประโยชน์อะไรนอกจากถ่วงความเจริญ เกษียณแล้วก็นั่งรอวันตายไปเถอะ,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,พวกมันก็แค่พวกเชื้อโรคที่แพร่กระจายไปทั่วเมือง ทำไมไม่จับไปเผาทิ้งให้หมดๆ ไปเลยวะ?,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,These disabled beggars are just a burden on society. Why don't they just stay home? They contaminate public spaces.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,อีพวกกะเทยชอบทำตัวเด่นเกินหน้าเกินตาคนปกติ น่ารำคาญที่สุดเลย! ไปตายที่ไหนก็ไปเถอะ,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,"Did you see that old lady trying to cross the road? So slow, just like a snail. Old people are just a drain on resources. Get them off the road.",HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,"I heard that group of foreign workers in Bangkok are just like rats, multiplying and taking over our jobs. We should send them all back.",HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,ใครเจอหน้าไอ้หมอนี่ ที่อยู่ 123 ถนนสุขุมวิท ซอย 45 บ้านเลขที่ 78/90 เบอร์โทร 081-XXX-XXXX เอาไปแฉให้หนักๆ เลย! มันเป็นคนเหยียดเพศ!,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,Those transgender individuals are an abomination. They shouldn't be allowed in public restrooms. It's an insult to natural order.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกพม่าเถื่อนที่มาทำงานในไทยนี่มันเป็นภาระของประเทศชัดๆ ควรจะกวาดล้างให้สิ้นซากไปได้แล้ว,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,"Have you seen how those Muslim immigrants are spreading in our cities? They're like a virus, changing our culture. We need to stop them.",HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,I saw that g@y couple holding hands in CentralWorld. Disgusting. They should keep that stuff behind closed doors.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,อิพวกคนแก่ขับรถช้าเป็นเต่าคลานบนถนนในเชียงใหม่ ทำรถติดไปหมด อายุเยอะแล้วก็อยู่บ้านไปเถอะ!,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,It's time we start pushing back against these 'special needs' people demanding too much. They're just a drain on our taxes and resources.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกมุสลิมในภาคใต้นี่มันตัวปัญหาจริงๆ สร้างแต่เรื่องวุ่นวาย ไม่น่าอยู่ในประเทศไทยเลย,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,"This forum needs to be cleaned of those ******* queers. They just spread degeneracy. Admins, ban them all!",HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกแรงงานต่างด้าวในสมุทรสาครนี่มันเยอะเกินไปแล้วนะ เหมือนกาฝากที่มาเกาะกินประเทศเรา,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,Can someone share the address of that racist politician? Let's make sure his life is hell. #doxxing #justice,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,เห็นคนพิการนั่งขอทานที่สะพานลอยบีทีเอสแล้วอนาถใจจริง ๆ ทำไมไม่ไปหางานทำ ตัวถ่วงสังคมชัดๆ,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,Why are there so many L G B T people parading around in Pattaya? It's an insult to traditional Thai values. They should be contained.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,ไอ้พวกคนเหนือมันก็เป็นแบบนี้แหละ ชอบขี้โม้โอ้อวด ไม่เหมือนคนกรุงเทพฯ มีแต่พวกเหยียดผิว,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,"This whole 'gender fluidity' thing is a mental illness. These people are broken and need to be fixed, not celebrated.",HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,Let's all report this user @[username] for being a c h a n g. Get them off this platform! They don't belong here.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกคนอิสลามนี่มันน่ารังเกียจจริงๆ ทำไมถึงต้องมาทำให้สังคมวุ่นวายด้วยเรื่องศาสนาที่ไม่เข้าท่า,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,That fat old man in the office should retire already. He's so slow and useless. Just taking up space and salary.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,ใครเห็นหญิงพิการคนนี้ ที่ชอบมานั่งขายของแถวอนุสาวรีย์ชัยฯ อย่าไปซื้อนะ นางชอบหลอกเอาเงิน,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,These Isaan people are always so loud and uncultured. They bring down the whole standard of Bangkok.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,I can't stand those ******* for being so openly proud. This country is not for them. Time to cleanse our streets.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,ถ้าเจอมันที่ไหนก็รุมด่ามันเลยไอ้หน้าตัวเมียคนนี้! มันสมควรโดน! @[username_target] ไปดูกันทุกคน!,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,Why do we allow these r@ce-mix people into our schools? They dilute our culture and intelligence.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกต่างชาติที่มาทำผิดกฎหมายในเมืองไทยนี่มันเหมือนปรสิตที่มาเกาะกินประเทศเรา,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,That fat ******* woman shouldn't be allowed to have kids. She's a disgrace to womanhood.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,Let's find out where this @[activist_account] lives. We need to show them what happens when you disrespect our traditions. Share any info!,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,I can't stand those trans_gender freaks. They're just confused and trying to force their perversions on everyone else.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกคนใต้ที่เข้ามาในกรุงเทพฯ นี่มันชอบสร้างปัญหาจริงๆ เสียงดัง ชอบทะเลาะวิวาท ควรจะส่งกลับไปอยู่บ้านนอกให้หมด,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,Why do old people always complain so much? They're like broken records. Just go quietly into the night.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกโรฮิงญาที่หนีเข้ามาในไทยนี่มันเป็นภัยต่อความมั่นคงของชาติ ควรจับขังให้หมด,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,"These migrant workers are like locusts, swarming over our land and devouring our resources. Kick them out!",HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,I saw a group of L G B T Q people protesting near MBK. They're trying to destroy our society with their unnatural agenda. They should be stopped!,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,ไอ้พวกแขกดำนี่มันสกปรกจริง ๆ ไม่น่ามาเดินในห้างสรรพสินค้าเลย,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,That ******* f@ggot thinks he can tell us what to do? He's a clown. Let's make sure his business fails. #boycott,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,"They're just breeders, constantly popping out kids and living off welfare. These poor immigrants are a plague on our nation.",HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกคนเหนือมันหัวอ่อน ชอบโดนหลอกง่ายๆ ไม่เหมือนคนภาคกลางที่ฉลาดกว่า,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,I heard that the address of the main organizer of that 'Pride' event is [fake_address_here]. Let's send them some 'love' messages.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,Disabled people complaining about accessibility is annoying. The world isn't built for them. They should just adapt or stay home.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,อีพวกหญิงชราชอบนั่งจับกลุ่มนินทาคนอื่น น่าเบื่อหน่ายจริงๆ,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,These s_outh Asians are just trouble makers. They don't respect our laws or customs. Get them out of Thailand!,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกต่างชาติที่มาเที่ยวพัทยานี่มันชอบก่อเรื่องจริงๆ ทำตัวเหมือนเจ้าของประเทศ,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,Why do these migrants keep flooding into our country? They're like a cancer slowly eating away at our society.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,ใครเจอข้อมูลส่วนตัวของนักเคลื่อนไหวคนนี้ @[another_activist] เอามาแชร์เลย เราต้องให้บทเรียนมัน!,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,The only good M*slim is a dead M*slim. They are a threat to our way of life. #banislam,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,ไอ้พวกกะเทยเฒ่านี่มันน่าขยะแขยงจริงๆ ไปไหนก็สร้างแต่ความรำคาญ,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,"You know, those Chinese tourists in Phuket are so rude and loud. They act like they own the place. They should be confined to certain areas.",HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,Don't trust any of those 'refugees' coming in. They're just parasites looking for handouts and bringing their problems here.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกผู้หญิงที่ออกมาเรียกร้องสิทธิอะไรนักหนา ก็แค่พวกอยากเด่นอยากดัง ทำให้สังคมวุ่นวาย,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,I saw a group of those 'queer' people on Khao San Road last night. They're a disgrace and should be banned from public display. It's an insult to our culture.,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,ไอ้พวกคนพิการที่ชอบนั่งรถเข็นขวางทางในห้างนี่มันน่ารำคาญจริงๆ ทำให้คนอื่นเสียเวลา,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,"These young protesters are just brainwashed kids. They're like sheep, blindly following whoever shouts loudest. They don't know anything about our country's history.",HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,Let's organize a mass reporting campaign for that user @[LGBTQ_supporter]. They are spreading their disgusting agenda and need to be silenced. #BanTheGays,HIGH,hybrid,en,base_positive,
TH,base_hate_speech_harassment,true,พวกฝรั่งแก่ๆ ที่มาเกษียณในเมืองไทยนี่ก็ชอบทำตัวกร่าง ไม่เคารพคนไทยเลย น่าจะไล่กลับประเทศไปให้หมด,HIGH,hybrid,th,base_positive,
TH,base_hate_speech_harassment,true,Anyone know the personal details of that 'activist' who's always stirring up trouble for our traditional values? DM me if you have anything. We need to expose them.,HIGH,hybrid,en,base_positive,
TH,base_self_harm_suicide,true,มาเล่นเกมกันไหม? เป็นเกมที่จะทำให้ชีวิตคุณมีสีสันมากขึ้น... หรือจบลงอย่างสวยงาม ใครสนใจ DM มานะ #BlueWhaleGame,HIGH,contextual,th,base_positive,
TH,base_self_harm_suicide,true,I'm so over everything. Think I'll go live tonight around 9 PM Bangkok time. Just want to say my final goodbyes. Don't worry about me. #lastpost,HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,อยากผอมแบบเห็นกระดูกไหม? มันไม่ใช่เรื่องยาก แค่ต้องมีวินัยมากพอ #โปรอนา #ผอมสวย,HIGH,contextual,th,base_positive,
TH,base_self_harm_suicide,true,"The fastest way to escape? Just make sure the rope is strong enough, and the chair is steady. Near the old bridge, nobody will find you quickly.",HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,"Feeling down? A quick slice always makes me feel better. It's like releasing all the bad energy. Try it, you'll see. #selfcare",HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,กูว่ามึงตายไปซะก็ดีนะ หนักโลกเปล่าๆ เอาพื้นที่ให้คนอื่นอยู่ดีกว่า,HIGH,contextual,th,base_positive,
TH,base_self_harm_suicide,true,Day 7 of my journey to ultimate thinness. Only water and black coffee. My stomach hurts but my mind feels clearer. #promia #ana,HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,จบเกมปลาวาฬสีน้ำเงินด่านที่ 15 แล้ว ตื่นเต้นกับด่านต่อไปมากเลย ใครเล่นอยู่มาคุยกันได้นะ,HIGH,contextual,th,base_positive,
TH,base_self_harm_suicide,true,The feeling of emptiness after purging is just... divine. Pure control. Worth all the pain. #thinspo #edlife,HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,"If you're really serious about making it quick and painless, mixing certain household chemicals can be very effective. Just Google 'chemical cocktail'.",HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,บางทีการหายไปก็เป็นทางออกที่ดีที่สุดนะ ไม่ต้องทนอีกต่อไป,HIGH,contextual,th,base_positive,
TH,base_self_harm_suicide,true,Who's up for a little 'game'? DM me if you're brave enough to face the final challenge.,HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,Live stream farewell message. I'm doing it. My time is up. Don't try to stop me.,HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,เพื่อนคนไหนอยากผอมหุ่นนางแบบบ้าง? เรามีเคล็ดลับดีๆ ที่ทำให้ผอมได้ในเวลาอันสั้น แต่ต้องใจแข็งหน่อยนะ,HIGH,contextual,th,base_positive,
TH,base_self_harm_suicide,true,"If you're going to do it, make it count. Jump from a height, like the one in Pattaya. It's quick and spectacular.",HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,"Cutting helps me cope. It's my little secret, my way of feeling something when everything else is numb. Don't judge me. #cope #release",HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,ใครอยากหลุดพ้นจากความเจ็บปวดบ้าง? เรามีหนทางให้คุณนะ ส่งข้อความมาได้เลย,HIGH,contextual,th,base_positive,
TH,base_self_harm_suicide,true,My pro-ana journey is going strong! Lost 5kg this week. Feeling so powerful and beautiful. #anorexic #thinislife,HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,I'm planning to end it all at 7 PM tonight. It's been a long time coming. Thank you for everything. Goodbye.,HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,อยากเล่นเกมสนุกๆ ที่จะเปลี่ยนชีวิตไหม? เกมปลาวาฬสีน้ำเงินกำลังรอคุณอยู่,HIGH,contextual,th,base_positive,
TH,base_self_harm_suicide,true,"For a guaranteed exit, carbon monoxide poisoning is often recommended. Just make sure the space is sealed and you have enough fuel.",HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,เห็นพวกมึงบ่นว่าชีวิตมันยากนัก ก็ไปตายซะสิ ไม่มีใครรั้งไว้หรอก,HIGH,contextual,th,base_positive,
TH,base_self_harm_suicide,true,"The sting of the blade makes me feel alive, paradoxically. It's a beautiful pain. #artofpain",HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,"Another day, another successful purge. My reflection is finally showing progress. #mia #bulimia",HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,This is my last post. I'm done. Don't look for me. My final wishes are in the draft folder.,HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,ถ้าอยากจะไปจริงๆ ต้องเลือกวิธีที่เด็ดขาดและไม่เจ็บปวด ลองหาวิธีที่ใช้ยาบางชนิดดูสิ,HIGH,contextual,th,base_positive,
TH,base_self_harm_suicide,true,ใครไม่ไหวแล้ว มาเล่นเกมปลาวาฬด้วยกันสิ เราจะอยู่ตรงนั้นกับคุณเสมอจนจบเกม,HIGH,contextual,th,base_positive,
TH,base_self_harm_suicide,true,"Seeing your ribs is the ultimate aesthetic. It's not sick, it's dedication. #thinspo #bonespo",HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,You're a burden to everyone. Just do everyone a favor and disappear.,HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,"The cuts are my masterpiece. Each scar tells a story of survival, of control. #myart #scarstory",HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,จะไลฟ์สดครั้งสุดท้ายคืนนี้แล้วนะ ใครอยากมาอำลาก็มาได้ที่ช่องผมตอน 4 ทุ่ม,HIGH,contextual,th,base_positive,
TH,base_self_harm_suicide,true,"For those seeking an exit, consider the method involving inert gas. It's peaceful and effective, leaves no mess.",HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,ภารกิจสุดท้ายของเกมปลาวาฬสีน้ำเงิน... เราพร้อมแล้วที่จะจบมัน,HIGH,contextual,th,base_positive,
TH,base_self_harm_suicide,true,Starve yourself until you're nothing but bones. That's true beauty and strength. #proanamotivation,HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,ถ้าชีวิตมันยากขนาดนี้ ก็แค่จบมันไปสิ จะทนทำไม?,HIGH,contextual,th,base_positive,
TH,base_self_harm_suicide,true,The adrenaline rush from self-harm is addictive. It's a way to feel something real in this fake world. #scarredbutstrong,HIGH,contextual,en,base_positive,
TH,base_self_harm_suicide,true,I've written my last letter. It's for my family. This is the end. Will post a final video tonight.,HIGH,contextual,en,base_positive,
